x,y,z
48,16,0.15533737150240406
49,16,0.1525722057884195

0,17,0.010638804017291505
1,17,0.030439766737928278
2,17,0.07058766529342751
3,17,0.10863984283626997
4,17,0.14363087040316982
5,17,0.1748636862664809
6,17,0.20193276454122694
7,17,0.2247062928886819
8,17,0.24327992757953693
9,17,0.25791706039865964
10,17,0.26898839231990457
11,17,0.27691926356715685
12,17,0.28214871761459137
13,17,0.28510086476545327
14,17,0.28616707773674116
15,17,0.28569668863876435
16,17,0.28399377004306126
17,17,0.28131790399176526
18,17,0.27788731035285114
19,17,0.2738831687089026
20,17,0.2694543569543562
21,17,0.2647221260812776
22,17,0.2597844408112593
23,17,0.2547198561710405
24,17,0.24959088864671394
25,17,0.24444689273573206
26,17,0.2393264816789486
27,17,0.2342595437203547
28,17,0.2292689085087335
29,17,0.22437171626623933
30,17,0.21958053768288024
31,17,0.21490428673258322
32,17,0.21034896266661232
33,17,0.20591825182354215
34,17,0.2016140148417506
35,17,0.1974366804559855
36,17,0.19338556330225243
37,17,0.18945911999800386
38,17,0.18565515514014183
39,17,0.1819709866988705
40,17,0.17840357851054628
41,17,0.1749496461232896
42,17,0.17160574106906437
43,17,0.16836831767713656
44,17,0.1652337857658735
45,17,0.16219855191915203
46,17,0.15925905154254583
47,17,0.15641177348031543
48,17,0.15365327863858638
49,17,0.15098021378799792

0,18,0.009259386731033872
1,18,0.026501536840893604
2,18,0.06155590994456436
3,18,0.09501066776784184
4,18,0.12610674574533823
5,18,0.15426886908110768
6,18,0.17912730382113354
7,18,0.20051291077849145
8,18,0.21843185986509472
9,18,0.23302856230030827
10,18,0.24454497966788696
11,18,0.2532824622759366
12,18,0.25956975872550864
13,18,0.2637386147283357
14,18,0.26610680712417345
15,18,0.266967571738352
16,18,0.26658403806663256
17,18,0.2651872885109047
18,18,0.2629768479036502
19,18,0.2601226629848861
20,18,0.25676788221833813
21,18,0.2530319608071618
22,18,0.24901378368088503
23,18,0.24479462248119155
24,18,0.24044082835899794
25,18,0.23600621918864326
26,18,0.23153415542302158
27,18,0.22705931966033202
28,18,0.22260922595150615
29,18,0.21820548948591553
30,18,0.21386488801612544
31,18,0.20960024487833565
32,18,0.20542116081259754
33,18,0.2013346186627598
34,18,0.19734548184627
35,18,0.19345690445667513
